"","true","pred","no","yes"
"596","no","no",0.881138543077567,0.118861456922433
"597","no","no",0.933757402570148,0.0662425974298515
"598","no","no",0.884950955989658,0.115049044010342
"599","no","no",0.939014584150637,0.0609854158493629
"600","no","no",0.964179824426167,0.0358201755738337
"601","no","no",0.910215127088238,0.0897848729117627
"602","yes","no",0.894206531942834,0.105793468057166
"603","no","no",0.913695803390672,0.0863041966093287
"604","no","no",0.936734748088803,0.0632652519111968
"605","no","no",0.926661553683073,0.0733384463169277
"606","no","no",0.899034361684332,0.100965638315668
"607","no","no",0.911073488041693,0.0889265119583069
"608","no","no",0.899844867422531,0.100155132577469
"609","no","no",0.863175233783133,0.136824766216867
"610","no","no",0.761257731319805,0.238742268680195
"611","no","no",0.968926448943799,0.0310735510562011
"612","no","no",0.882338143871062,0.117661856128938
"613","no","no",0.93330283511556,0.0666971648844396
"614","no","no",0.921194743780438,0.0788052562195623
"615","no","no",0.884936602689479,0.115063397310521
"616","no","no",0.934611172401513,0.0653888275984873
"617","no","no",0.883472757829746,0.116527242170254
"618","no","no",0.917587771790126,0.082412228209874
"619","no","no",0.833266854260586,0.166733145739414
"620","no","no",0.895751951270745,0.104248048729255
"621","no","no",0.899598555580075,0.100401444419925
"622","no","no",0.885496380626184,0.114503619373816
"623","no","no",0.866792907058641,0.133207092941359
"624","no","no",0.767175078936775,0.232824921063225
"625","no","no",0.932218035564119,0.0677819644358811
"626","no","no",0.885065809181783,0.114934190818217
"627","no","no",0.948051010959346,0.0519489890406543
"628","no","no",0.848889204365676,0.151110795634323
"629","no","no",0.884272306339987,0.115727693660014
"630","no","no",0.835570797406481,0.164429202593519
"631","no","no",0.845370800844178,0.154629199155822
"632","no","no",0.932682196826035,0.0673178031739657
"633","no","no",0.843004800869417,0.156995199130583
"634","no","no",0.92399204677036,0.0760079532296403
"635","no","no",0.932482205347211,0.0675177946527892
"636","no","no",0.832036076720506,0.167963923279495
"637","no","no",0.871723200861044,0.128276799138957
"638","no","no",0.886485703011314,0.113514296988686
"639","no","no",0.920397259212828,0.0796027407871719
"640","no","no",0.947760431751173,0.0522395682488269
"641","no","no",0.935163695562334,0.0648363044376657
"642","no","no",0.951144890758576,0.0488551092414242
"643","no","no",0.964159663818955,0.0358403361810452
"644","no","no",0.890685045773237,0.109314954226763
"645","no","no",0.931481496569191,0.0685185034308095
"646","no","no",0.918213520367836,0.0817864796321647
"647","no","no",0.883018813316152,0.116981186683848
"648","no","no",0.915015308474858,0.0849846915251419
"649","no","no",0.901679840348436,0.0983201596515641
"650","no","no",0.937694515218274,0.0623054847817264
"651","no","no",0.932438176918859,0.0675618230811409
"652","no","no",0.941162884938779,0.058837115061222
"653","no","no",0.927252665334187,0.0727473346658128
"654","no","no",0.909859733258678,0.0901402667413218
"655","no","no",0.903704733108553,0.096295266891447
"656","no","no",0.910260115755442,0.0897398842445579
"657","no","no",0.894061936851648,0.105938063148353
"658","no","no",0.872513261620482,0.127486738379519
"659","no","no",0.87798138099159,0.12201861900841
"660","no","no",0.906146868207862,0.093853131792138
"661","no","no",0.934412358166321,0.0655876418336792
"662","no","no",0.861288317107299,0.138711682892701
"663","no","no",0.930360039172176,0.0696399608278241
"664","no","no",0.915740662845877,0.0842593371541229
"665","no","no",0.91759703310902,0.0824029668909806
"666","no","no",0.860749769457543,0.139250230542457
"667","yes","no",0.929290120512211,0.0707098794877889
"668","no","no",0.829169652056554,0.170830347943446
"669","no","no",0.881095020305465,0.118904979694535
"670","no","no",0.812408345680955,0.187591654319046
"671","no","no",0.939405941073256,0.0605940589267445
"672","yes","no",0.832424721105066,0.167575278894935
"673","no","no",0.922760080517527,0.0772399194824726
"674","no","no",0.921471371460924,0.0785286285390765
"675","no","no",0.920839638564254,0.0791603614357461
"676","no","no",0.911546201411789,0.0884537985882114
"677","no","no",0.894424725287714,0.105575274712287
"678","no","no",0.851791275602907,0.148208724397092
"679","no","no",0.894424725287714,0.105575274712287
"680","no","no",0.80613675751466,0.19386324248534
"681","no","no",0.888492006228698,0.111507993771302
"682","no","no",0.867949814094276,0.132050185905724
"683","no","no",0.80613675751466,0.19386324248534
"684","no","no",0.918457552833955,0.0815424471660453
"685","no","no",0.92182214640852,0.0781778535914805
"686","no","no",0.784367446140234,0.215632553859766
"687","no","no",0.894424725287714,0.105575274712287
"688","no","no",0.886286962211768,0.113713037788233
"689","no","no",0.890837734378009,0.109162265621991
"690","no","no",0.878892278111459,0.121107721888541
"691","no","no",0.899231949721881,0.100768050278119
"692","no","no",0.916696509582986,0.0833034904170139
"693","no","no",0.917558076819773,0.0824419231802275
"694","no","no",0.832589810263493,0.167410189736508
"695","no","no",0.9296940164968,0.0703059835032
"696","no","no",0.806527597018613,0.193472402981386
"697","no","no",0.890704936435581,0.109295063564419
"698","no","no",0.876036034607283,0.123963965392717
"699","yes","no",0.877223156533778,0.122776843466223
"700","no","no",0.888913678608553,0.111086321391446
"701","no","no",0.738833376425262,0.261166623574738
"702","yes","no",0.914461121304917,0.0855388786950831
"703","no","no",0.853389722753897,0.146610277246104
"704","no","no",0.9210580679121,0.0789419320879001
"705","no","no",0.921920439319577,0.0780795606804232
"706","no","no",0.807923469604163,0.192076530395838
"707","no","no",0.875250952600633,0.124749047399367
"708","no","no",0.878052663928043,0.121947336071958
"709","no","no",0.766094074482956,0.233905925517044
"710","yes","no",0.846023757734427,0.153976242265573
"711","no","no",0.887555893127032,0.112444106872969
"712","no","no",0.909431728374557,0.0905682716254435
"713","no","no",0.757796038484144,0.242203961515856
"714","no","no",0.726933458612303,0.273066541387698
"715","no","no",0.882757667155691,0.117242332844308
"716","no","no",0.834790560873592,0.165209439126408
"717","no","no",0.882447514743211,0.117552485256789
"718","no","no",0.909425952497199,0.0905740475028011
"719","yes","no",0.930324128736538,0.0696758712634618
"720","no","no",0.875492219868665,0.124507780131335
"721","no","no",0.889718129713664,0.110281870286336
"722","no","no",0.940843278428787,0.0591567215712134
"723","no","no",0.911197360817273,0.0888026391827277
"724","no","no",0.873707208738635,0.126292791261365
"725","no","no",0.895129437079924,0.104870562920076
"726","no","no",0.838069008869563,0.161930991130437
"727","no","no",0.802286155000356,0.197713844999645
"728","no","no",0.918888920359261,0.0811110796407388
"729","no","no",0.884268958150313,0.115731041849687
"730","no","no",0.89625580578265,0.10374419421735
"731","no","no",0.791853948889646,0.208146051110355
"732","no","no",0.917336231138581,0.082663768861419
"733","no","no",0.925660471617127,0.0743395283828728
"734","no","no",0.911629132394315,0.0883708676056852
"735","no","no",0.856984480193578,0.143015519806423
"736","no","no",0.942033418288631,0.0579665817113701
"737","no","no",0.926471727685084,0.0735282723149158
"738","no","no",0.924435732322852,0.0755642676771487
"739","no","no",0.808524615280376,0.191475384719625
"740","no","no",0.908345300706202,0.0916546992937978
"741","no","no",0.851186184181627,0.148813815818373
"742","no","no",0.875788017518491,0.12421198248151
"743","no","no",0.897300081489977,0.102699918510023
"744","no","no",0.88841136460965,0.11158863539035
"745","no","no",0.888224892058559,0.111775107941442
"746","no","no",0.946163285401867,0.0538367145981328
"747","no","no",0.890367975829122,0.109632024170879
"748","no","no",0.913180985212395,0.0868190147876052
"749","no","no",0.920190467118527,0.0798095328814732
"750","no","no",0.868839172274892,0.131160827725108
"751","no","no",0.906524071081988,0.0934759289180119
"752","no","no",0.95528405644647,0.0447159435535306
"753","no","no",0.916725306065331,0.0832746939346688
"754","no","no",0.898074323605001,0.101925676394999
"755","no","no",0.779662412883843,0.220337587116157
"756","no","no",0.933504521428988,0.066495478571012
"757","no","no",0.908345300706202,0.0916546992937978
"758","no","no",0.925510020314876,0.0744899796851237
"759","no","no",0.925914655320583,0.0740853446794168
"760","no","no",0.868269141432598,0.131730858567402
"761","no","no",0.837236282378547,0.162763717621453
"762","no","no",0.932845586828475,0.0671544131715254
"763","no","no",0.897598294127925,0.102401705872076
"764","no","no",0.891520347650028,0.108479652349972
"765","no","no",0.899600751352625,0.100399248647376
"766","no","no",0.902186037988397,0.0978139620116031
"767","no","no",0.915376407530486,0.0846235924695144
"768","no","no",0.841377581181354,0.158622418818646
"769","no","no",0.940731135331377,0.0592688646686224
"770","no","no",0.886659539815701,0.113340460184299
"771","no","no",0.80582234992668,0.19417765007332
"772","no","no",0.84153818589149,0.158461814108511
"773","no","no",0.930689468909724,0.0693105310902762
"774","no","no",0.830313004753443,0.169686995246557
"775","no","no",0.915406627672427,0.0845933723275727
"776","no","no",0.849442604029047,0.150557395970953
"777","no","no",0.916312652773875,0.0836873472261254
"778","yes","no",0.877811001488057,0.122188998511943
"779","no","no",0.920139704650234,0.0798602953497666
"780","no","no",0.896100705933135,0.103899294066865
"781","no","no",0.867397758935298,0.132602241064702
"782","no","no",0.853324282716924,0.146675717283076
"783","no","no",0.907278703417643,0.0927212965823571
"784","no","no",0.868784679837527,0.131215320162474
"785","no","no",0.834785173140645,0.165214826859355
"786","no","no",0.788545902957054,0.211454097042947
"787","no","no",0.857069086412457,0.142930913587543
"788","no","no",0.863850249626286,0.136149750373714
"789","no","no",0.833919581299796,0.166080418700205
"790","no","no",0.887002349867312,0.112997650132689
"791","no","no",0.818932669827244,0.181067330172756
"792","no","no",0.899434137954963,0.100565862045037
"793","no","no",0.852657695557582,0.147342304442418
"794","no","no",0.874664285513626,0.125335714486374
"795","no","no",0.818139129717727,0.181860870282274
"796","no","no",0.833752436752622,0.166247563247378
"797","no","no",0.851601558454278,0.148398441545723
"798","no","no",0.827787841354267,0.172212158645733
"799","no","no",0.901420735553659,0.0985792644463419
"800","no","no",0.865896203205827,0.134103796794173
"801","yes","no",0.898158324639694,0.101841675360306
"802","no","no",0.9169806187291,0.0830193812709004
"803","no","no",0.893539692982376,0.106460307017624
"804","no","no",0.842527177081537,0.157472822918463
"805","no","no",0.860024856755334,0.139975143244666
"806","no","no",0.90454145894769,0.0954585410523104
"807","no","no",0.897574392635126,0.102425607364874
"808","no","no",0.888392247509629,0.111607752490371
"809","no","no",0.821455419943139,0.178544580056862
"810","no","no",0.87275611518172,0.127243884818281
"811","no","no",0.928663186499888,0.0713368135001125
"812","no","no",0.827513209400087,0.172486790599914
"813","no","no",0.843020497994547,0.156979502005453
"814","no","no",0.829855320889052,0.170144679110948
"815","no","no",0.85871745364311,0.141282546356891
"816","no","no",0.877458666217279,0.122541333782721
"817","no","no",0.878208962526786,0.121791037473214
"818","no","no",0.799433594317614,0.200566405682387
"819","no","no",0.90208032699805,0.0979196730019509
"820","no","no",0.898160670608223,0.101839329391777
"821","no","no",0.784905179944944,0.215094820055056
"822","no","no",0.753604351142462,0.246395648857538
"823","no","no",0.884116094333704,0.115883905666296
"824","no","no",0.892614532380315,0.107385467619685
"825","yes","no",0.86392967437369,0.13607032562631
"826","no","no",0.867030840243116,0.132969159756884
"827","no","no",0.834119397899633,0.165880602100367
"828","no","no",0.96443570390628,0.0355642960937201
"829","no","no",0.768788981215078,0.231211018784922
"830","no","no",0.867348868528947,0.132651131471053
"831","no","no",0.960249410348261,0.0397505896517396
"832","no","no",0.877005113124178,0.122994886875823
"833","no","no",0.922085832458623,0.0779141675413771
"834","no","no",0.894428421603845,0.105571578396155
"835","no","no",0.769454848142694,0.230545151857306
"836","no","no",0.879680029003242,0.120319970996759
"837","no","no",0.883315663812926,0.116684336187074
"838","no","no",0.930042264884347,0.0699577351156531
"839","yes","no",0.853767614327791,0.14623238567221
"840","no","no",0.758697101067925,0.241302898932075
"841","no","no",0.87446165577568,0.12553834422432
"842","no","no",0.870822678807951,0.129177321192049
"843","no","no",0.879944882130781,0.120055117869219
"844","no","no",0.879865279022052,0.120134720977948
"845","no","no",0.8092671759233,0.1907328240767
"846","no","no",0.904440434262914,0.0955595657370868
"847","no","no",0.856832296318814,0.143167703681187
"848","no","no",0.713945483220756,0.286054516779244
"849","no","no",0.860574852793317,0.139425147206683
"850","no","no",0.858028488147502,0.141971511852498
"851","no","no",0.898349636765955,0.101650363234045
"852","no","no",0.89768228285752,0.10231771714248
"853","no","no",0.910185002846511,0.0898149971534898
"854","no","no",0.824502083756418,0.175497916243582
"855","no","no",0.91361955732381,0.0863804426761895
"856","no","no",0.750813236140156,0.249186763859844
"857","no","no",0.958060342661006,0.041939657338994
"858","no","no",0.88537196409617,0.114628035903831
"859","no","no",0.904257138723507,0.0957428612764934
"860","no","no",0.915882868813258,0.0841171311867421
"861","no","no",0.890885414698745,0.109114585301255
"862","no","no",0.805747863693871,0.194252136306129
"863","no","no",0.892576802765076,0.107423197234925
