"","y.act","y.pred","no","yes"
"606","no","no",0.784119554076059,0.215880445923941
"607","no","no",0.893995144772431,0.10600485522757
"608","no","no",0.874742431020191,0.125257568979809
"609","no","no",0.854505418943705,0.145494581056295
"610","no","no",0.80161758412515,0.19838241587485
"611","no","no",0.910508956412102,0.089491043587898
"612","no","no",0.847611602868459,0.152388397131542
"613","no","no",0.880073614934075,0.119926385065924
"614","no","no",0.875797936230117,0.124202063769882
"615","no","no",0.860390588005894,0.139609411994106
"616","no","no",0.883044161890672,0.116955838109327
"617","no","no",0.877393483802989,0.12260651619701
"618","no","no",0.866582222548433,0.133417777451567
"619","no","no",0.77528217331339,0.22471782668661
"620","no","no",0.853865474241321,0.14613452575868
"621","no","no",0.832425030826084,0.167574969173916
"622","no","no",0.821413009823821,0.178586990176179
"623","no","no",0.831929043997282,0.168070956002719
"624","no","no",0.824155104087984,0.175844895912016
"625","no","no",0.899597064474603,0.100402935525397
"626","no","no",0.845982097835416,0.154017902164585
"627","no","no",0.908505862169265,0.0914941378307343
"628","no","no",0.799441760465344,0.200558239534656
"629","no","no",0.793980605118798,0.206019394881202
"630","no","no",0.7962389405484,0.2037610594516
"631","no","no",0.856366970856937,0.143633029143063
"632","no","no",0.897472229487483,0.102527770512516
"633","no","no",0.835208340972558,0.164791659027443
"634","no","no",0.87908083056822,0.12091916943178
"635","no","no",0.873930004136918,0.126069995863082
"636","no","no",0.821413009823821,0.178586990176179
"637","no","no",0.819654210553043,0.180345789446958
"638","no","no",0.861367167766476,0.138632832233523
"639","no","no",0.901424285282768,0.0985757147172317
"640","no","no",0.901524246961649,0.0984757530383512
"641","no","no",0.877368263224883,0.122631736775117
"642","no","no",0.908019657249543,0.0919803427504572
"643","no","no",0.89215860278824,0.10784139721176
"644","no","no",0.830315979099219,0.169684020900782
"645","no","no",0.855510802488699,0.144489197511302
"646","no","no",0.857960880824344,0.142039119175657
"647","no","no",0.815481938380721,0.184518061619279
"648","no","no",0.861810966138084,0.138189033861916
"649","no","no",0.836699445417003,0.163300554582997
"650","no","no",0.905282705367241,0.0947172946327586
"651","no","no",0.871460673585917,0.128539326414084
"652","no","no",0.873855438823147,0.126144561176854
"653","no","no",0.886892397204493,0.113107602795507
"654","no","no",0.827771998645746,0.172228001354254
"655","no","no",0.852020744954982,0.147979255045019
"656","no","no",0.877697753961599,0.122302246038401
"657","no","no",0.874629133576536,0.125370866423465
"658","no","no",0.856464853544607,0.143535146455393
"659","no","no",0.863743518262509,0.136256481737492
"660","no","no",0.80072626646744,0.19927373353256
"661","no","no",0.889939964071319,0.110060035928681
"662","no","no",0.844885703572286,0.155114296427714
"663","no","no",0.842438370812553,0.157561629187448
"664","no","no",0.861723187490413,0.138276812509588
"665","no","no",0.819279619009417,0.180720380990584
"666","no","no",0.841938348123299,0.158061651876702
"667","yes","no",0.890361163079609,0.109638836920391
"668","no","no",0.831840324174245,0.168159675825756
"669","no","no",0.82653695512112,0.173463044878881
"670","no","no",0.824341589458166,0.175658410541834
"671","no","no",0.897155692203779,0.102844307796221
"672","yes","no",0.807379820557401,0.192620179442599
"673","no","no",0.88189324410115,0.11810675589885
"674","no","no",0.86625155348094,0.133748446519061
"675","no","no",0.862910178990204,0.137089821009796
"676","no","no",0.826840583467914,0.173159416532085
"677","no","no",0.851082929243734,0.148917070756267
"678","no","no",0.875873441929766,0.124126558070234
"679","no","no",0.851082929243734,0.148917070756267
"680","no","no",0.847548608061089,0.152451391938912
"681","no","no",0.841272249307371,0.15872775069263
"682","no","no",0.848106061740897,0.151893938259103
"683","no","no",0.847548608061089,0.152451391938912
"684","no","no",0.879412788653788,0.120587211346213
"685","no","no",0.841605450367909,0.158394549632091
"686","no","no",0.777474505924754,0.222525494075247
"687","no","no",0.851082929243734,0.148917070756267
"688","no","no",0.816715853679685,0.183284146320315
"689","no","no",0.865696663499836,0.134303336500163
"690","no","no",0.850660888155567,0.149339111844434
"691","no","no",0.872083638282099,0.127916361717901
"692","no","no",0.879333154518935,0.120666845481065
"693","no","no",0.844496636964042,0.155503363035958
"694","no","no",0.823794677593513,0.176205322406488
"695","no","no",0.874734324973793,0.125265675026208
"696","no","no",0.802843475764245,0.197156524235755
"697","no","no",0.861333172881007,0.138666827118993
"698","no","no",0.830851134712901,0.1691488652871
"699","yes","no",0.847159297263489,0.152840702736511
"700","no","no",0.868216689687255,0.131783310312745
"701","no","no",0.742559633365861,0.257440366634139
"702","yes","no",0.879942384700392,0.120057615299609
"703","no","no",0.777304884710816,0.222695115289185
"704","no","no",0.878620127420583,0.121379872579418
"705","no","no",0.88259690744328,0.11740309255672
"706","no","no",0.83951948703737,0.160480512962631
"707","no","no",0.851513583726748,0.148486416273253
"708","no","no",0.83010351158064,0.169896488419361
"709","no","no",0.800507834138276,0.199492165861725
"710","yes","no",0.735347151408573,0.264652848591427
"711","no","no",0.85356283774931,0.146437162250691
"712","no","no",0.874842365028477,0.125157634971523
"713","no","no",0.757739475407489,0.242260524592512
"714","no","no",0.753709192402097,0.246290807597904
"715","no","no",0.833757088195392,0.166242911804609
"716","no","no",0.818395063296353,0.181604936703648
"717","no","no",0.880762875096795,0.119237124903205
"718","no","no",0.866586137111246,0.133413862888754
"719","yes","no",0.867212743123881,0.132787256876119
"720","no","no",0.811431013554867,0.188568986445134
"721","no","no",0.831753068338535,0.168246931661465
"722","no","no",0.818016320931837,0.181983679068164
"723","no","no",0.879395192852406,0.120604807147594
"724","no","no",0.819277443426301,0.1807225565737
"725","no","no",0.831840324174245,0.168159675825756
"726","no","no",0.832125953518352,0.167874046481648
"727","no","no",0.84318712179191,0.156812878208091
"728","no","no",0.89207290276416,0.10792709723584
"729","no","no",0.832915456977924,0.167084543022076
"730","no","no",0.845021329944207,0.154978670055794
"731","no","no",0.838312406436863,0.161687593563138
"732","no","no",0.874208670899882,0.125791329100119
"733","no","no",0.854170877492196,0.145829122507804
"734","no","no",0.855591236403197,0.144408763596803
"735","no","no",0.871539902944213,0.128460097055787
"736","no","no",0.91104637551923,0.0889536244807693
"737","no","no",0.880280171276743,0.119719828723257
"738","no","no",0.876383487702709,0.123616512297291
"739","no","no",0.760934992166264,0.239065007833736
"740","no","no",0.868535743867644,0.131464256132356
"741","no","no",0.819128636240261,0.18087136375974
"742","no","no",0.838579985271929,0.161420014728071
"743","no","no",0.88414204596096,0.115857954039041
"744","no","no",0.862267957172289,0.137732042827711
"745","no","no",0.777515593619738,0.222484406380262
"746","no","no",0.900028829256648,0.0999711707433522
"747","no","no",0.87377731237873,0.12622268762127
"748","no","no",0.865279284360138,0.134720715639863
"749","no","no",0.867263262648157,0.132736737351843
"750","no","no",0.836582150524498,0.163417849475503
"751","no","no",0.835059538315863,0.164940461684137
"752","no","no",0.873863843313675,0.126136156686326
"753","no","no",0.84626686403634,0.15373313596366
"754","no","no",0.838137185820661,0.161862814179339
"755","no","no",0.814882081013194,0.185117918986806
"756","no","no",0.906432094562832,0.0935679054371678
"757","no","no",0.868535743867644,0.131464256132356
"758","no","no",0.853291939890072,0.146708060109929
"759","no","no",0.867482906774377,0.132517093225623
"760","no","no",0.856145301174891,0.143854698825109
"761","no","no",0.820600470645774,0.179399529354227
"762","no","no",0.801633279661327,0.198366720338673
"763","no","no",0.848210897945289,0.151789102054712
"764","no","no",0.779511952550731,0.220488047449269
"765","no","no",0.834448246756021,0.16555175324398
"766","no","no",0.878518810406341,0.121481189593659
"767","no","no",0.868108531198056,0.131891468801944
"768","no","no",0.862291213103835,0.137708786896164
"769","no","no",0.874268868191042,0.125731131808958
"770","no","no",0.83796650383762,0.16203349616238
"771","no","no",0.730848000997632,0.269151999002368
"772","no","no",0.814023086379724,0.185976913620276
"773","no","no",0.842131883056872,0.157868116943129
"774","no","no",0.792712368081333,0.207287631918667
"775","no","no",0.848985055103469,0.151014944896531
"776","no","no",0.810341930856148,0.189658069143852
"777","no","no",0.860123517286036,0.139876482713964
"778","yes","no",0.853255974487548,0.146744025512453
"779","no","no",0.820658637331098,0.179341362668903
"780","no","no",0.759412404789539,0.240587595210462
"781","no","no",0.834334494630904,0.165665505369096
"782","no","no",0.818231005521621,0.181768994478379
"783","no","no",0.81202072904102,0.187979270958981
"784","no","no",0.784210525611317,0.215789474388684
"785","no","no",0.771105959819758,0.228894040180243
"786","no","no",0.716425781085283,0.283574218914717
"787","no","no",0.859849658191428,0.140150341808572
"788","no","no",0.808295473818532,0.191704526181468
"789","no","no",0.827706864129182,0.172293135870819
"790","no","no",0.82891530053049,0.171084699469511
"791","no","no",0.793521945831635,0.206478054168365
"792","no","no",0.85242374794834,0.14757625205166
"793","no","no",0.815394693575491,0.18460530642451
"794","no","no",0.820825933851468,0.179174066148532
"795","no","no",0.814558135551601,0.185441864448401
"796","no","no",0.816103013882254,0.183896986117747
"797","no","no",0.837658014407561,0.16234198559244
"798","no","no",0.826359670422544,0.173640329577457
"799","no","no",0.84896614226012,0.15103385773988
"800","no","no",0.826914278282429,0.173085721717571
"801","yes","no",0.834386871069446,0.165613128930554
"802","no","no",0.880769944573735,0.119230055426265
"803","no","no",0.87701741739134,0.12298258260866
"804","no","no",0.811831661212722,0.188168338787278
"805","no","no",0.828257539325384,0.171742460674617
"806","no","no",0.8644000153037,0.1355999846963
"807","no","no",0.867235437294344,0.132764562705656
"808","no","no",0.860854843969002,0.139145156030999
"809","no","no",0.824816404538482,0.175183595461519
"810","no","no",0.841680673680175,0.158319326319825
"811","no","no",0.845261197377074,0.154738802622927
"812","no","no",0.805757636807253,0.194242363192748
"813","no","no",0.814550808063844,0.185449191936156
"814","no","no",0.81551733577292,0.18448266422708
"815","no","no",0.845515088963067,0.154484911036933
"816","no","no",0.78229271080124,0.21770728919876
"817","no","no",0.811960598007083,0.188039401992917
"818","no","no",0.780627894849041,0.21937210515096
"819","no","no",0.849054543811996,0.150945456188004
"820","no","no",0.850040161902538,0.149959838097462
"821","no","no",0.840439656343068,0.159560343656932
"822","no","no",0.796158045281023,0.203841954718977
"823","no","no",0.840230203098892,0.159769796901109
"824","no","no",0.8619886738778,0.138011326122201
"825","yes","no",0.838709793994198,0.161290206005803
"826","no","no",0.813970009119757,0.186029990880243
"827","no","no",0.814724938428909,0.185275061571092
"828","no","no",0.82696335820896,0.173036641791041
"829","no","no",0.692040430920221,0.307959569079779
"830","no","no",0.819757547568321,0.18024245243168
"831","no","no",0.877736402179451,0.122263597820549
"832","no","no",0.835481486544506,0.164518513455494
"833","no","no",0.857159497876723,0.142840502123276
"834","no","no",0.826975513836278,0.173024486163722
"835","no","no",0.785513756066169,0.214486243933832
"836","no","no",0.845113721596339,0.154886278403662
"837","no","no",0.820607037668685,0.179392962331315
"838","no","no",0.850801890276862,0.149198109723138
"839","yes","no",0.774007943187715,0.225992056812286
"840","no","no",0.780095945170181,0.21990405482982
"841","no","no",0.827972359064518,0.172027640935483
"842","no","no",0.830870306697303,0.169129693302698
"843","no","no",0.826612632296467,0.173387367703534
"844","no","no",0.843914730692815,0.156085269307186
"845","no","no",0.759571099320947,0.240428900679054
"846","no","no",0.843200248487215,0.156799751512785
"847","no","no",0.830732142950561,0.16926785704944
"848","no","no",0.770350451313162,0.229649548686838
"849","no","no",0.855767505818986,0.144232494181014
"850","no","no",0.719011612370768,0.280988387629233
"851","no","no",0.752531260566031,0.24746873943397
"852","no","no",0.828117245580414,0.171882754419586
"853","no","no",0.851878033589117,0.148121966410884
"854","no","no",0.828454380992653,0.171545619007348
"855","no","no",0.866347530499214,0.133652469500787
"856","no","no",0.834662764056295,0.165337235943706
"857","no","no",0.876683382154336,0.123316617845664
"858","no","no",0.821526026980712,0.178473973019289
"859","no","no",0.734228699184529,0.265771300815472
"860","no","no",0.79457782912193,0.20542217087807
"861","no","no",0.848685566050751,0.151314433949249
"862","no","no",0.805853924761295,0.194146075238705
"863","no","no",0.837666520441626,0.162333479558375
"864","no","no",0.818035894797941,0.18196410520206
"865","no","no",0.837257865381101,0.162742134618899
"866","no","no",0.846626311448408,0.153373688551592
"867","no","no",0.824176718847195,0.175823281152806
"868","no","no",0.82014612554145,0.179853874458551
"869","no","no",0.760111503964814,0.239888496035186
"870","no","no",0.840207915205755,0.159792084794246
"871","no","no",0.768382223184107,0.231617776815893
